grade,subject,unit,topic,skill,question,option1,correct1,option2,correct2,option3,correct3,option4,correct4,remarks
11,Physics,"Fluid Dynamics","Fluid Dynamics","Terminal Velocity","The maximum constant velocity of an object falling vertically downward is called","Final velocity",N,"Terminal velocity",Y,"Initial velocity",N,"none of these",N,"Correct answer is ""Terminal velocity"""
11,Physics,"Fluid Dynamics","Fluid Dynamics","Terminal Velocity","When weight of an object falling freely becomes equal to the drag force, then the body will move with","Increasing speed",N,"Decreasing speed",N,"Constant speed",Y,"none of these",N,"Correct answer is ""Constant speed"""
11,Physics,"Fluid Dynamics","Fluid Dynamics","Terminal Velocity","When the body reaches its terminal velocity, the acceleration of the body becomes ","Maximum speed",N,"Minimum speed",N,Zero,Y,"Constant quantity",N,"Correct answer is ""Zero"""
11,Physics,"Fluid Dynamics","Fluid Dynamics","Terminal Velocity","As the water falls from tap, its speed increases and cross-sectional area",Zero,N,Increases,N,Decreases,Y,"Remains constant",N,"Correct answer is ""Decreases"""
11,Physics,"Fluid Dynamics","Fluid Dynamics","Terminal Velocity","Terminal velocity is given by equation","\(V_{t}\  = \ 2gr^{2}\rho/9\eta\)",Y,"\(V_{t}\  = \ gr^{2}\rho/9\eta\)",N,"\(V_{t}\  = \ gr\ \rho/9\eta\)",N,"\(V_{t}\  = \ 9gr2\rho/2\eta\)",N,"Correct answer is ""\(V_{t}\  = \ 2gr^{2}\rho/9\eta\)"""
11,Physics,"Fluid Dynamics","Fluid Dynamics","Terminal Velocity","If radius of droplet becomes half then its terminal velocity will be",half,N,double,N,"one forth",Y,"four times",N,"Correct answer is ""one forth"""
11,Physics,"Fluid Dynamics","Fluid Dynamics","Terminal Velocity","The equation \(F\  = \ 6\text{πηr}\)","Newton’s law",N,"Stroke’s law",Y,"Ohm’s law",N,"Lenz’s law",N,"Correct answer is ""Stroke’s law"""
11,Physics,"Fluid Dynamics","Fluid Dynamics","Terminal Velocity","Stokes law is applicable if body has __________ shape.",Rough,N,Square,N,Circular,N,Spherical,Y,"Correct answer is ""Spherical"""
11,Physics,"Fluid Dynamics","Fluid Dynamics","Terminal Velocity","While applying Stoke's law, the concept of _________ diameter is used.",small,N,large,N,equivalent,Y,unequal,N,"Correct answer is ""equivalent"""
11,Physics,"Fluid Dynamics","Fluid Dynamics","Terminal Velocity","The line integral of a vector around closed path L is equal to the integral of curl over the open surface is enclosed by the closed path L. This is __________.","law of conservation of momentum",N,"Pascal’s law",N,"Newton’s law of motion",N,"Stoke’s theorem",Y,"Correct answer is ""Stoke’s theorem"""
11,Physics,"Fluid Dynamics","Fluid Dynamics","Terminal Velocity","A curve which has no top limit is the ___________ curve.",finite,N,infinite,Y,big,N,small,N,"Correct answer is ""infinite"""
11,Physics,"Fluid Dynamics","Fluid Dynamics","Terminal Velocity","\(V_{t}\  = \ 2gr^{2}\rho/9\eta\), In this equation, \(\eta\) is called","viscous drag",N,"fluid viscosity",Y,"surface area",N,"none of these",N,"Correct answer is ""fluid viscosity"""
11,Physics,"Fluid Dynamics","Fluid Dynamics","Terminal Velocity","Stoke’s theorem is used to convert __________ into ___________.","surface integral, volume integral",N,"line integral, volume integral",N,"line integral, surface integral",Y,"none of these",N,"Correct answer is ""line integral, surface integral"""
11,Physics,"Fluid Dynamics","Fluid Dynamics","Terminal Velocity","Which among the following theorem uses the curl operations?","Green’s theorem",N,"Stoke’s theorem",Y,"Maxwell equation",N,"Ampere Circuital law",N,"Correct answer is ""Stoke’s theorem"""
11,Physics,"Fluid Dynamics","Fluid Dynamics","Terminal Velocity","By applying Stoke’s theorem, the value of \(\oint_{}^{}{\lbrack\left( x + y \right)dx + \left( 2x - z \right)dy + \left( y + z \right)dz\rbrack}\) with vertices of triangle \((2,0,0),\ (0,3,0)\ and\ (0,0,6)\) is",0,N,12,N,"C 21",Y,13,N,"Correct answer is ""C 21"""
