grade,subject,unit,topic,skill,question,option1,correct1,option2,correct2,option3,correct3,option4,correct4,remarks
12,Biology,INHERITANCE,"Sex Determination and Sex Linkage","Sex Determination and Sex Linkage","Number of Autosomes present in humans:",38,N,40,N,42,N,44,Y,"Correct answer is ""44"""
12,Biology,INHERITANCE,"Sex Determination and Sex Linkage","Sex Determination and Sex Linkage","<img src=""https://learningpitch.com/storage/images/63a9861bbc72c.png""> Observe the diagram and select the best answer from the given options: ","Karyotype of human female",Y,"Karyotype of human male",N,"Karyotype of drosophila male",N,"Karyotype of drosophila female",N,"Correct answer is ""Karyotype of human female"""
12,Biology,INHERITANCE,"Sex Determination and Sex Linkage","Sex Determination and Sex Linkage","The human female possesses a genotype of:",40+XY,N,44+XX,Y,44+XY,N,42+XY,N,"Correct answer is ""44+XX"""
12,Biology,INHERITANCE,"Sex Determination and Sex Linkage","Sex Determination and Sex Linkage","The human male possesses a genotype of:",40+XY,N,40+XX,N,45+XY,N,44+XY,Y,"Correct answer is ""44+XY"""
12,Biology,INHERITANCE,"Sex Determination and Sex Linkage","Sex Determination and Sex Linkage","Sex determination in Drosophila was done by:",T.H.Morgan,Y,"Rudolf Virchow",N,Bateson,N,"Gregor John Mendel",N,"Correct answer is ""T.H.Morgan"""
12,Biology,INHERITANCE,"Sex Determination and Sex Linkage","Sex Determination and Sex Linkage","When red-eyed female (XRXR) is cross with white eyed male (X’Y) the F2 generation show red-eyed and white-eye, this is ratio of:",4:1,N,1:1,N,1:3,N,3:1,Y,"Correct answer is ""3:1"""
12,Biology,INHERITANCE,"Sex Determination and Sex Linkage","Sex Determination and Sex Linkage","Drosophila melanogaster is a common ","Fruit fly",Y,Bee,N,Wasp,N,"None of these",N,"Correct answer is ""Fruit fly"""
12,Biology,INHERITANCE,"Sex Determination and Sex Linkage","Sex Determination and Sex Linkage","T.H Morgan noted that the male and female Drosophila have difference in the ",Chromosomes,Y,Reproduction,N,"Cell division",N,"None of these",N,"Correct answer is ""Chromosomes"""
12,Biology,INHERITANCE,"Sex Determination and Sex Linkage","Sex Determination and Sex Linkage","Sex determination in Drosophila was done by:",T.H.Morgan,Y,"Rudolf Virchow",N,Bateson,N,"Gregor John Mendel",N,"Correct answer is ""T.H.Morgan"""
12,Biology,INHERITANCE,"Sex Determination and Sex Linkage","Sex Determination and Sex Linkage","<img src=""https://learningpitch.com/storage/images/63a9861be26f0.png""> Observe the diagram and select the best answer from the given options: ","Karyotype of human female",N,"Karyotype of human male",N,"Karyotype of drosophila male",N,"Karyotype of drosophila female",Y,"Correct answer is ""Karyotype of drosophila female"""
12,Biology,INHERITANCE,"Sex Determination and Sex Linkage","Sex Determination and Sex Linkage","______ pairs of chromosomes found in Drosophila:",Two,N,Three,N,Four,Y,Five,N,"Correct answer is ""Four"""
12,Biology,INHERITANCE,"Sex Determination and Sex Linkage","Sex Determination and Sex Linkage","Which of the following is/are sex-linked disorders of man?",hemophilia,N,"color blindness",N,"muscular dystrophy",N,"all of these",Y,"Correct answer is ""all of these"""
12,Biology,INHERITANCE,"Sex Determination and Sex Linkage","Sex Determination and Sex Linkage","XY-XX pattern of sex determination is found in ",drosophila,N,man,N,"both a and b",Y,none,N,"Correct answer is ""both a and b"""
12,Biology,INHERITANCE,"Sex Determination and Sex Linkage","Sex Determination and Sex Linkage","XO-XX pattern of sex determination is found in ",grasshopper,N,"protenor bug",N,"both a and b",Y,none,N,"Correct answer is ""both a and b"""
12,Biology,INHERITANCE,"Sex Determination and Sex Linkage","Sex Determination and Sex Linkage","WZ-ZZ pattern of sex determination is found in",birds,N,butterflies,N,moths,N,"all of these",Y,"Correct answer is ""all of these"""
12,Biology,INHERITANCE,"Sex Determination and Sex Linkage","Sex Determination and Sex Linkage","<img src=""https://learningpitch.com/storage/images/63a9861c31d72.png""> Observe the diagram and select the best answer from the given options: ","Karyotype of human female",N,"Karyotype of human male",Y,"Karyotype of drosophila male",N,"Karyotype of drosophila female",N,"Correct answer is ""Karyotype of human male"""
