grade,subject,unit,topic,skill,question,option1,correct1,option2,correct2,option3,correct3,option4,correct4,remarks
12,Biology,INHERITANCE,"Blood group Systems Epistasis and Polygenic Inheritance","Blood group Systems Epistasis and Polygenic Inheritance","A gene for a trait having three or more allelic forms are called ",allele,N,"multiple allele",Y,"Rh factor",N,"None of these",N,"Correct answer is ""multiple allele"""
12,Biology,INHERITANCE,"Blood group Systems Epistasis and Polygenic Inheritance","Blood group Systems Epistasis and Polygenic Inheritance","A person with antigen ‘A’ has a blood group ",A,Y,B,N,O,N,A-B,N,"Correct answer is ""A"""
12,Biology,INHERITANCE,"Blood group Systems Epistasis and Polygenic Inheritance","Blood group Systems Epistasis and Polygenic Inheritance","A person with A and B antigens has Blood group ",A,N,B,N,O,N,A-B,Y,"Correct answer is ""A-B"""
12,Biology,INHERITANCE,"Blood group Systems Epistasis and Polygenic Inheritance","Blood group Systems Epistasis and Polygenic Inheritance","A person lacking both antigens falls in blood group ",A,N,B,N,O,Y,A-B,N,"Correct answer is ""O"""
12,Biology,INHERITANCE,"Blood group Systems Epistasis and Polygenic Inheritance","Blood group Systems Epistasis and Polygenic Inheritance","A person with antigen ‘B’ has a blood group ",A,N,B,Y,O,N,A-B,N,"Correct answer is ""B"""
12,Biology,INHERITANCE,"Blood group Systems Epistasis and Polygenic Inheritance","Blood group Systems Epistasis and Polygenic Inheritance","Epistasis is a term that was coined before",1910,Y,1920,N,1930,N,1940,N,"Correct answer is ""1910"""
12,Biology,INHERITANCE,"Blood group Systems Epistasis and Polygenic Inheritance","Blood group Systems Epistasis and Polygenic Inheritance","Epistasis is a term that was coined by ",Darwin,N,Bateson,Y,Lamarck,N,"Robert Hook",N,"Correct answer is ""Bateson"""
12,Biology,INHERITANCE,"Blood group Systems Epistasis and Polygenic Inheritance","Blood group Systems Epistasis and Polygenic Inheritance","_____________is a phenomenon in which one gene alters the expression of another gene","Multiple allele",N,Dominance,N,Epistasis,Y,Co-dominance,N,"Correct answer is ""Epistasis"""
12,Biology,INHERITANCE,"Blood group Systems Epistasis and Polygenic Inheritance","Blood group Systems Epistasis and Polygenic Inheritance","Epistasis that result from the presence of ________________is called dominant epistasis","dominant allele",Y,"recessive allele",N,Epistasis,N,"None of these",N,"Correct answer is ""dominant allele"""
12,Biology,INHERITANCE,"Blood group Systems Epistasis and Polygenic Inheritance","Blood group Systems Epistasis and Polygenic Inheritance","Epistasis that result from the presence of ________________is called recessive epistasis","dominant allele",N,"recessive allele",Y,Epistasis,N,"None of these",N,"Correct answer is ""recessive allele"""
12,Biology,INHERITANCE,"Blood group Systems Epistasis and Polygenic Inheritance","Blood group Systems Epistasis and Polygenic Inheritance","The multiple effects of a single gene or allele are termed as ","Multiple allele",N,Co-dominance,N,Pleiotropy,Y,"None of these",N,"Correct answer is ""Pleiotropy"""
12,Biology,INHERITANCE,"Blood group Systems Epistasis and Polygenic Inheritance","Blood group Systems Epistasis and Polygenic Inheritance","The traits that are controlled by two or more than two separate pairs of genes, which manifest themselves in an additive fashion to yield  continuously varying traits this is known as _______________","Polygenic inheritance",Y,"Polygenic traits",N,Co-dominance,N,"Recessive Epistasis",N,"Correct answer is ""Polygenic inheritance"""
12,Biology,INHERITANCE,"Blood group Systems Epistasis and Polygenic Inheritance","Blood group Systems Epistasis and Polygenic Inheritance","Skin color, height and intelligence are __________in human beings.","Polygenic inheritance",N,"Polygenic traits",Y,"Recessive Epistasis",N,Pleiotropy,N,"Correct answer is ""Polygenic traits"""
12,Biology,INHERITANCE,"Blood group Systems Epistasis and Polygenic Inheritance","Blood group Systems Epistasis and Polygenic Inheritance","_______________ produced by plants are the examples of polygenic traits.","Numbers of flowers",N,"Numbers of fruits",N,"Numbers of seeds",N,"All of these",Y,"Correct answer is ""All of these"""
12,Biology,INHERITANCE,"Blood group Systems Epistasis and Polygenic Inheritance","Blood group Systems Epistasis and Polygenic Inheritance","________________ produced by animals are the examples of polygenic traits.","Quantity of milk",N,meat,N,egg,N,"All of these",Y,"Correct answer is ""All of these"""
