grade,subject,unit,topic,skill,question,option1,correct1,option2,correct2,option3,correct3,option4,correct4,remarks
11,Biology,"DIVERSITY AMONG ANIMALS","Phylum Chordata (Craniata)","Phylum Chordata (Craniata)","Order Dipnoi includes: ","Sea horse",N,"Silver fish",N,"Lung fish",Y,Shark,N,"Correct answer is ""Lung fish"""
11,Biology,"DIVERSITY AMONG ANIMALS","Phylum Chordata (Craniata)","Phylum Chordata (Craniata)","Absence of this/ these is the characteristics of lamprey: ",Teeth,N,Jaw,Y,Tongue,N,Vertebrae,N,"Correct answer is ""Jaw"""
11,Biology,"DIVERSITY AMONG ANIMALS","Phylum Chordata (Craniata)","Phylum Chordata (Craniata)","Class cyclostomata can be distinguished from the rest of vertebrates in: ","Long eel-like body",N,"Absence of scales",N,"Absence of jaws",Y,"Ventral sectorial mouth",N,"Correct answer is ""Absence of jaws"""
11,Biology,"DIVERSITY AMONG ANIMALS","Phylum Chordata (Craniata)","Phylum Chordata (Craniata)","Agnatha lack:",Mouth,N,Body,N,Jaw,Y,Teeth,N,"Correct answer is ""Jaw"""
11,Biology,"DIVERSITY AMONG ANIMALS","Phylum Chordata (Craniata)","Phylum Chordata (Craniata)","Class cyclostomata can be distinguished from the rest of vertebrates in: ","Long body",N,"Absence of scales",N,"Absence of jaws",Y,"Ventral sectorial mouth",N,"Correct answer is ""Absence of jaws"""
11,Biology,"DIVERSITY AMONG ANIMALS","Phylum Chordata (Craniata)","Phylum Chordata (Craniata)","Cyclostomes are also called:",Agnatha,Y,Gnathostoma,N,Urochordata,N,Protochordata,N,"Correct answer is ""Agnatha"""
11,Biology,"DIVERSITY AMONG ANIMALS","Phylum Chordata (Craniata)","Phylum Chordata (Craniata)","Hag fish and Lamprey belongs to:","Sub-phylum Gnathostoma",N,"Sub-phylum Agnatha",Y,"Sub-phylum Urochordata",N,"Sub-phylum Cephalochordata",N,"Correct answer is ""Sub-phylum Agnatha"""
11,Biology,"DIVERSITY AMONG ANIMALS","Phylum Chordata (Craniata)","Phylum Chordata (Craniata)","Absence of ___________ is the characteristics of lamprey: ",Teeth,N,Jaw,Y,Tongue,N,Mouth,N,"Correct answer is ""Jaw"""
11,Biology,"DIVERSITY AMONG ANIMALS","Phylum Chordata (Craniata)","Phylum Chordata (Craniata)","Which of the following is/are jawless?",Lamprey,N,"Hag Fish",N,Shark,N,"Both A and B",Y,"Correct answer is ""Both A and B"""
11,Biology,"DIVERSITY AMONG ANIMALS","Phylum Chordata (Craniata)","Phylum Chordata (Craniata)","The study of fishes is called: ",Entomology,N,Ichthyology,Y,Ornithology,N,Virology,N,"Correct answer is ""Ichthyology"""
11,Biology,"DIVERSITY AMONG ANIMALS","Phylum Chordata (Craniata)","Phylum Chordata (Craniata)","Tail fin of chondrichthyes is:",Heterocercal,Y,Homocercal,N,Diphycercal,N,"None of these",N,"Correct answer is ""Heterocercal"""
11,Biology,"DIVERSITY AMONG ANIMALS","Phylum Chordata (Craniata)","Phylum Chordata (Craniata)","The gill slits in chondrichthyes are","5, covered by operculum",N,"5, not covered by operculum",Y,"10, covered by operculum",N,"10, not covered by operculum",N,"Correct answer is ""5, not covered by operculum"""
11,Biology,"DIVERSITY AMONG ANIMALS","Phylum Chordata (Craniata)","Phylum Chordata (Craniata)","Scoliodon belongs to class:",Chondrichthyes,Y,Osteichthyes,N,Agnatha,N,Urochordata,N,"Correct answer is ""Chondrichthyes"""
11,Biology,"DIVERSITY AMONG ANIMALS","Phylum Chordata (Craniata)","Phylum Chordata (Craniata)","Tail fin of osteichthyes is:",Heterocercal,N,Homocercal,N,Diphycercal,N,"Both B and C",Y,"Correct answer is ""Both B and C"""
11,Biology,"DIVERSITY AMONG ANIMALS","Phylum Chordata (Craniata)","Phylum Chordata (Craniata)","Class ostiechthyes is also called:",Elasmobranchii,N,Cyclostomes,N,Teleostomi,Y,"Soft bodied",N,"Correct answer is ""Teleostomi"""
11,Biology,"DIVERSITY AMONG ANIMALS","Phylum Chordata (Craniata)","Phylum Chordata (Craniata)","In chondrichthyes fishes the scales are: ",Cycloid,N,Ctenoid,N,Placoid,Y,Paracoid,N,"Correct answer is ""Placoid"""
11,Biology,"DIVERSITY AMONG ANIMALS","Phylum Chordata (Craniata)","Phylum Chordata (Craniata)","Exoskeleton of osteichthyes is made up of thin bony plates called:",Cycloid,N,Ctenoid,N,Placoid,N,"Both A and B",Y,"Correct answer is ""Both A and B"""
11,Biology,"DIVERSITY AMONG ANIMALS","Phylum Chordata (Craniata)","Phylum Chordata (Craniata)","Dipnoi is the group of:","Dog fish",N,"Ray fish",N,"Skate fish",N,"Lung fish",Y,"Correct answer is ""Lung fish"""
11,Biology,"DIVERSITY AMONG ANIMALS","Phylum Chordata (Craniata)","Phylum Chordata (Craniata)","______ are the marine fishes whose endoskeleton is made up of cartilage.",Cephalochordata,N,Elasmobranchi,Y,Teleostomi,N,Urochordata,N,"Correct answer is ""Elasmobranchi"""
11,Biology,"DIVERSITY AMONG ANIMALS","Phylum Chordata (Craniata)","Phylum Chordata (Craniata)","Chondrichthyes have an exoskeleton of: ","Placoid scales",Y,"Cycloid scales",N,"Ctenoid scales",N,"Epidermal scales",N,"Correct answer is ""Placoid scales"""
11,Biology,"DIVERSITY AMONG ANIMALS","Phylum Chordata (Craniata)","Phylum Chordata (Craniata)","This is a fish: ",Starfish,N,Jellyfish,N,Seahorse,Y,Cuttlefish,N,"Correct answer is ""Seahorse"""
11,Biology,"DIVERSITY AMONG ANIMALS","Phylum Chordata (Craniata)","Phylum Chordata (Craniata)","Electric organs are present in: ",Scoliodon,N,Torpedo,Y,"Flying fish",N,"Palla fish",N,"Correct answer is ""Torpedo"""
