grade,subject,unit,topic,skill,question,option1,correct1,option2,correct2,option3,correct3,option4,correct4,remarks
12,Chemistry,Environmental Chemistry,Environmental Chemistry,Chemistry of Stratosphere and Water Pollution,Which region is called ozonosphere? ,Stratosphere,Y,Troposphere,N,Mesosphere,N,Thermosphere,N,"Correct answer is ""Stratosphere"""
12,Chemistry,Environmental Chemistry,Environmental Chemistry,Chemistry of Stratosphere and Water Pollution,The formation of ozone in the atmosphere is carried out by: ,Oxidation,N,Photochemical reaction,Y,Reduction,N,Redox reaction,N,"Correct answer is ""Photochemical reaction"""
12,Chemistry,Environmental Chemistry,Environmental Chemistry,Chemistry of Stratosphere and Water Pollution,Air pollutant that produces photochemical oxidants include: ,"C\(O_{2}\), S\(O_{2}\), CO",N,"\(NO_{2}\), NO, HN\(O_{3}\)",Y,"\(O_{2}\), \(Cl_2\), HN \(O_{3}\)",N,"\(O_3\), \(Cl_2\), S  \(O_{2}\)",N,"Correct answer is ""\(NO_{2}\), NO, HN\(O_{3}\)"""
12,Chemistry,Environmental Chemistry,Environmental Chemistry,Chemistry of Stratosphere and Water Pollution,The normal amount of overhead ozone in ozone hole is about: ,150 DU,Y,350 DU,N,250 DU,N,450 DU,N,"Correct answer is ""150 DU"""
12,Chemistry,Environmental Chemistry,Environmental Chemistry,Chemistry of Stratosphere and Water Pollution,"CFCs (CF \(Cl_3\) ) is responsible for decomposition of ozone into oxygen, which of the following reacts with ozone to form oxygen: ",\(Cl^{*}\),Y,\(Cl^{- 1}\),N,\(F^{- 1}\),N,ClO,N,"Correct answer is ""\(Cl^*\)"""
12,Chemistry,Environmental Chemistry,Environmental Chemistry,Chemistry of Stratosphere and Water Pollution,Which of the following statements is incorrect about ozone?,It is blue gas with a strong irritating smell,N,It is thermodynamically more stable than that of oxygen,Y,It is more soluble in water than oxygen,N,When it is cooled if gets liquefied to a deep blue colour liquid,N,"Correct answer is ""It is thermodynamically more stable than that of oxygen"""
12,Chemistry,Environmental Chemistry,Environmental Chemistry,Chemistry of Stratosphere and Water Pollution,Ozone concentration is measured in: ,Debye units,N,DuPont units,N,Debacle units,N,Dobson units,Y,"Correct answer is ""Dobson units"""
12,Chemistry,Environmental Chemistry,Environmental Chemistry,Chemistry of Stratosphere and Water Pollution,Thickness of ozone is: ,20-25km,N,25-28Km,N,30-32Km,N,20-30Km,Y,"Correct answer is ""20-30Km"""
12,Chemistry,Environmental Chemistry,Environmental Chemistry,Chemistry of Stratosphere and Water Pollution,Ozone is destroyed by: ,\(SO_{2}\),N,\(NO_{2}\),N,Chlorofluorocarbons,Y,None of above,N,"Correct answer is ""Chlorofluorocarbons"""
12,Chemistry,Environmental Chemistry,Environmental Chemistry,Chemistry of Stratosphere and Water Pollution,Which one of the following pollutants can cause death of a person by binding with haemoglobin of red blood cells? ,Chlorofluorocarbon,N,Carbon monoxide,Y,Oxides of Sulphur,N,Oxides of nitrogen,N,"Correct answer is ""Carbon monoxide"""
12,Chemistry,Environmental Chemistry,Environmental Chemistry,Chemistry of Stratosphere and Water Pollution,Ozone is pollutant for human beings when it present in,Troposphere,Y,Stratosphere,N,Mesosphere,N,Thermosphere,N,"Correct answer is ""Troposphere"""
12,Chemistry,Environmental Chemistry,Environmental Chemistry,Chemistry of Stratosphere and Water Pollution,The better substituent for CFCs to avoid \(O_{3}\) depletion is,Freon,N,Hydrofluorocarbons,Y,Fluoro-chloro methane,N,All of these,N,"Correct answer is ""Hydrofluorocarbons"""
12,Chemistry,Environmental Chemistry,Environmental Chemistry,Chemistry of Stratosphere and Water Pollution,Maximum concentration of ozone is present in stratosphere layer in the range of,10 - 15 Km,N,15 - 20 Km,N,20 - 25 Km,N,25 - 28 Km,Y,"Correct answer is ""25 - 28 Km"""
12,Chemistry,Environmental Chemistry,Environmental Chemistry,Chemistry of Stratosphere and Water Pollution,A single chloride free radical can destroy how many ozone molecules:,100,N,100000,N,10000,Y,10,N,"Correct answer is ""10000"""
12,Chemistry,Environmental Chemistry,Environmental Chemistry,Chemistry of Stratosphere and Water Pollution,"In which concentration, \(O_{3}\) is harmful for human being?",0.1 ppm,Y,0.1 ppb,N,0.1 ppt,N,None of these,N,"Correct answer is ""0.1 ppm"""
12,Chemistry,Environmental Chemistry,Environmental Chemistry,Chemistry of Stratosphere and Water Pollution,What is the chemical formula of Freon-2?,\(CFC l_{3})\,N,\(CF_2 Cl_2)\,Y,\(CF_3 CH_2 F)\,N,None of these,N,"Correct answer is ""\(CF_2 Cl_2)\"""
