grade,subject,unit,topic,skill,question,option1,correct1,option2,correct2,option3,correct3,option4,correct4,remarks
12,Chemistry,"Organic Compounds","Organic Compounds","Natural Sources of Organic Compounds","The thermal decomposition of organic compounds in the absence of air is called ",Combustion,N,Pyrolysis,Y,Polymerization,N,Synthesis,N,"Correct answer is ""Pyrolysis"""
12,Chemistry,"Organic Compounds","Organic Compounds","Natural Sources of Organic Compounds","In petroleum industry, the thermal decomposition of alkanes or paraffins is known as ",Pyrolysis,N,Cracking,Y,Combustion,N,"None of the above",N,"Correct answer is ""Cracking"""
12,Chemistry,"Organic Compounds","Organic Compounds","Natural Sources of Organic Compounds","The process of distillation is employed for the purification of liquids from ","Volatile impurities",N,"Nonvolatile impurities",Y,"Insoluble impurities",N,"All kinds of impurities",N,"Correct answer is ""Nonvolatile impurities"""
12,Chemistry,"Organic Compounds","Organic Compounds","Natural Sources of Organic Compounds","Coal tar is obtained as a byproduct during destructive distillation of ",Coal,Y,Wood,N,Bones,N,Coke,N,"Correct answer is ""Coal"""
12,Chemistry,"Organic Compounds","Organic Compounds","Natural Sources of Organic Compounds","How many carbon atoms Kerosene contain?","\({C_1} - {C_4}\)",N,"\({C_5} - {C_8}\)",N,"\({C_6} - {C_{10}}\)",N,"\({C_{10}} - {C_{12}}\)",Y,"Correct answer is ""\({C_{10}} - {C_{12}}\)"""
12,Chemistry,"Organic Compounds","Organic Compounds","Natural Sources of Organic Compounds","Poly vinyl chloride (PVC) can be made by polymerization of ","\(C{H_2} - C{H_2}\)",N,"\(C{H_3} - CH = C{H_2}\)",N,"\(C{H_2} = CH - Cl\)",Y,"None of the above",N,"Correct answer is ""\(C{H_2} = CH - Cl\)"""
12,Chemistry,"Organic Compounds","Organic Compounds","Natural Sources of Organic Compounds","Hard black form of coal containing 92-98% carbon is called ",Anthracite,Y,"Sub-bituminous coal",N,"Bituminous coal",N,Lignite,N,"Correct answer is ""Anthracite"""
12,Chemistry,"Organic Compounds","Organic Compounds","Natural Sources of Organic Compounds","Its major constituent is hydrogen \(50\% \), methane \(35\% \) and carbon monoxide \(8\% \).",Coke,N,"Coal gas",Y,"Coal tar",N,"None of these",N,"Correct answer is ""Coal gas"""
12,Chemistry,"Organic Compounds","Organic Compounds","Natural Sources of Organic Compounds","Residue left after fractional distillation of coal tar is called ",Pitch,Y,Dutch,N,Gangue,N,Matt,N,"Correct answer is ""Pitch"""
12,Chemistry,"Organic Compounds","Organic Compounds","Natural Sources of Organic Compounds"," _____is a mixture of hydrocarbons containing 5-8 carbon atoms and boiling in the range of 40-\({180^o}C\).","Refinery gas",N,Gasoline,Y,"Kerosene oil",N,"Gas oil",N,"Correct answer is ""Gasoline"""
12,Chemistry,"Organic Compounds","Organic Compounds","Natural Sources of Organic Compounds","____is a mixture of hydrocarbons having 11-12 carbon atoms and boiling point in the range of \({250^o}C\).","Refinery gas",N,Gasoline,N,"Kerosene oil",Y,"Gas oil",N,"Correct answer is ""Kerosene oil"""
12,Chemistry,"Organic Compounds","Organic Compounds","Natural Sources of Organic Compounds","A mixture of hydrocarbon having 13-25 carbon atoms is called ","Refinery gas",N,Gasoline,N,"Kerosene oil",N,"Gas oil",Y,"Correct answer is ""Gas oil"""
12,Chemistry,"Organic Compounds","Organic Compounds","Natural Sources of Organic Compounds","On strong heating, the fractions containing the larger hydrocarbon molecules are broken up into smaller and more volatile molecules this is called ",Sublimation,N,Cracking,Y,Roasting,N,Refining,N,"Correct answer is ""Cracking"""
12,Chemistry,"Organic Compounds","Organic Compounds","Natural Sources of Organic Compounds","The quality of petroleum is determined by ","Decane number",N,"Octane number",Y,"Hexane number",N,"None of these",N,"Correct answer is ""Octane number"""
12,Chemistry,"Organic Compounds","Organic Compounds","Natural Sources of Organic Compounds","Cracking is also termed as ",Pyrolysis,Y,Refining,N,Polymerization,N,Hydro-halogenation,N,"Correct answer is ""Pyrolysis"""
