grade,subject,unit,topic,skill,question,option1,correct1,option2,correct2,option3,correct3,option4,correct4,remarks
11,Physics,"Vectors and Equilibrium","Vectors and Equilibrium","Head to tail rule","The number of forces that can be added by head to tail rule is:",2,N,3,N,4,N,"Any number",Y,"Correct answer is ""Any number"""
11,Physics,"Vectors and Equilibrium","Vectors and Equilibrium","Head to tail rule","A body covers a displacement of 5m towards North and then 10m towards South, its net displacement will be 		            .","5m towards South",Y,"10m towards North",N,"5m towards North",N,None,N,"Correct answer is ""5m towards South"""
11,Physics,"Vectors and Equilibrium","Vectors and Equilibrium","Head to tail rule","A body covers a displacement of 5m towards North and then 10m towards the South, its total distance will be",10m,N,20m,N,15m,Y,25m,N,"Correct answer is ""15m"""
11,Physics,"Vectors and Equilibrium","Vectors and Equilibrium","Head to tail rule","Two forces of 10N and 20N are acting at 1\(80^0\) to each other, their resultant will be ______.",10N,Y,30N,N,40N,N,0N,N,"Correct answer is ""10N"""
11,Physics,"Vectors and Equilibrium","Vectors and Equilibrium","Head to tail rule","The method of vector addition is known as ____________ rule.","tail to tail",N,"tail to head",N,"head to tail",Y,"head to head",N,"Correct answer is ""head to tail"""
11,Physics,"Vectors and Equilibrium","Vectors and Equilibrium","Head to tail rule","Three forces of magnitude F are acting at the same point such that the angle between each of the two forces is 〖120〗^0, the resultant of the three forces will be            .",2F,N,F,Y,F/2,N,zero,N,"Correct answer is ""F"""
11,Physics,"Vectors and Equilibrium","Vectors and Equilibrium","Head to tail rule","The resultant displacement vector point ___________ if a person walks 1 km north, 5 km west, 3 km south and then 7 km east ",north,N,south,N,south-east,Y,west,N,"Correct answer is ""south-east"""
11,Physics,"Vectors and Equilibrium","Vectors and Equilibrium","Head to tail rule","The vectors may be added or subtracted by ____________.","right hand rule",N,"head to tail rule",Y,"left hand rule",N,"algebraic rule",N,"Correct answer is ""head to tail rule"""
11,Physics,"Vectors and Equilibrium","Vectors and Equilibrium","Head to tail rule","The addition of two or more vectors can be represented by a single vector called __________ vector.",free,N,null,N,resultant,Y,zero,N,"Correct answer is ""resultant"""
11,Physics,"Vectors and Equilibrium","Vectors and Equilibrium","Head to tail rule","When two vectors are antiparallel, the angle between them is",0°,N,180°,Y,90°,N,270°,N,"Correct answer is ""180°"""
11,Physics,"Vectors and Equilibrium","Vectors and Equilibrium","Head to tail rule","At what angle, the two vectors of the same magnitude have to oriented, if they were to be combined to give a resultant equal to a vector of same magnitude ",45°,N,90°,N,120°o,Y,180°,N,"Correct answer is ""120°o"""
11,Physics,"Vectors and Equilibrium","Vectors and Equilibrium","Head to tail rule","The resultant of two forces of equal magnitudes is also equal to the magnitude of the forces. The angle between the two forces is",30°,N,60°,N,90°,N,120°o,Y,"Correct answer is ""120°o"""
11,Physics,"Vectors and Equilibrium","Vectors and Equilibrium","Head to tail rule","Head to tail is a/an _____________ method.",analytical,N,graphical,Y,mathematical,N,"none of these",N,"Correct answer is ""graphical"""
11,Physics,"Vectors and Equilibrium","Vectors and Equilibrium","Head to tail rule","What is the angle between a vector and its negative vector?",0°,N,90°,N,180°,Y,360°,N,"Correct answer is ""180°"""
11,Physics,"Vectors and Equilibrium","Vectors and Equilibrium","Head to tail rule","For head to tail rule, minimum ______ vectors should be added.",two,Y,three,N,four,N,five,N,"Correct answer is ""two"""
