grade,subject,unit,topic,skill,question,option1,correct1,option2,correct2,option3,correct3,option4,correct4,remarks
,Physics,"Vectors and Equilibrium","Vectors and Equilibrium","Applications of Torque","Torque is the tendency of a force that tends to cause _________.",rotation,Y,vibration,N,"linear motion",N,"none of these",N,"Correct answer is ""rotation"""
,Physics,"Vectors and Equilibrium","Vectors and Equilibrium","Applications of Torque","Seesaws and wrenches are the application of ",torque,Y,force,N,power,N,weight,N,"Correct answer is ""torque"""
,Physics,"Vectors and Equilibrium","Vectors and Equilibrium","Applications of Torque","A pendulum or a parachute is applying ______ when swinging.",torque,Y,force,N,power,N,weight,N,"Correct answer is ""torque"""
,Physics,"Vectors and Equilibrium","Vectors and Equilibrium","Applications of Torque","Moment of force is a physical property which causes a rigid body to change its",position,N,momentum,N,"angular velocity",N,"angular acceleration",Y,"Correct answer is ""angular acceleration"""
,Physics,"Vectors and Equilibrium","Vectors and Equilibrium","Applications of Torque","Torque is also known as ","moment arm",N,momentum,N,"moment of force",Y,"none of these",N,"Correct answer is ""moment of force"""
,Physics,"Vectors and Equilibrium","Vectors and Equilibrium","Applications of Torque","Gyroscopes is an example of","moment of force",N,torque,N,"both a and b",Y,"none of these",N,"Correct answer is ""both a and b"""
,Physics,"Vectors and Equilibrium","Vectors and Equilibrium","Applications of Torque","The torque depends on ","force only",N,"moment arm only",N,"both force and moment arm",Y,mass,N,"Correct answer is ""both force and moment arm"""
,Physics,"Vectors and Equilibrium","Vectors and Equilibrium","Applications of Torque","Along which a force acts is called ","line of action of force",Y,"line of acting torque",N,"axis of rotation",N,"none of these",N,"Correct answer is ""line of action of force"""
,Physics,"Vectors and Equilibrium","Vectors and Equilibrium","Applications of Torque","The body is said to be rigid if the distance between pairs if particles does not change by applying ",friction,N,"law of inertia",N,force,Y,"law of momentum",N,"Correct answer is ""force"""
,Physics,"Vectors and Equilibrium","Vectors and Equilibrium","Applications of Torque","Moment arm is the","parallel distance",N,"perpendicular distance",Y,"long distance",N,"resultant force",N,"Correct answer is ""perpendicular distance"""
,Physics,"Vectors and Equilibrium","Vectors and Equilibrium","Applications of Torque","If 150 N of force is applied on a spanner of 10 cm to open a nut, then the length of a spanner when the applied force on it is 60 N is","25 cm",Y,"80 cm",N,"40 cm",N,"50 cm",N,"Correct answer is ""25 cm"""
,Physics,"Vectors and Equilibrium","Vectors and Equilibrium","Applications of Torque","The Classroom door is of width 50 cm. If the Handle of the door is 20 cm from the edge and the Force of 5 N is applied on the handle. Compute the torque.","0.5 N",N,"0.6 N",N,"0.7 N",N,"0.8 N",Y,"Correct answer is ""0.8 N"""
,Physics,"Vectors and Equilibrium","Vectors and Equilibrium","Applications of Torque","If you apply a torque of 500 N-m to the tire and turn it through an angle of 2π radians, what work you have done?","3100 Joule",N,"3120 Joule",N,"3140 Joule",Y,"3200 Joule",N,"Correct answer is ""3140 Joule"""
,Physics,"Vectors and Equilibrium","Vectors and Equilibrium","Applications of Torque","A 350 joule of work is done by applying 150 N-m of torque to turn a tire, what angle have you turned the wheel through?","1.2 rad",N,"2.3 rad",N,"3.2 rad",Y,"4 rad",N,"Correct answer is ""3.2 rad"""
,Physics,"Vectors and Equilibrium","Vectors and Equilibrium","Applications of Torque","τ=r×F, in this formula ‘r’ represents",torque,N,force,N,"moment arm",Y,"none of these",N,"Correct answer is ""moment arm"""
