grade,subject,unit,topic,skill,question,option1,correct1,option2,correct2,option3,correct3,option4,correct4,remarks
11,Physics,"Vectors and Equilibrium","Vectors and Equilibrium","Vector product","Which of the following operation will give a vector that is perpendicular to both vectors a and b?","\(a \times b\)",N,"\(a.b\)",N,"\(b \times a\)",N,"both \(a \times b\) and \(a \times b\)",Y,"Correct answer is ""both \(a \times b\) and \(a \times b\)"""
11,Physics,"Vectors and Equilibrium","Vectors and Equilibrium","Vector product","The cross product of vectors will be minimum when the angle between vectors is","\(30\ {^\circ}\)",N,"\(90\ {^\circ}\)",N,"\(0\ {^\circ}\)",Y,"\(45\ {^\circ}\)",N,"Correct answer is ""\(0\ {^\circ}\)"""
11,Physics,"Vectors and Equilibrium","Vectors and Equilibrium","Vector product","The cross product of two vectors \(\overrightarrow{A}\) and \(\overrightarrow{B}\ \)is given by __________","\(\text{AB\ sin\ θ}\)",N,"\(\text{AB\ cos\ θ}\)",N,"\(AB\ cos\ \theta\  \bullet \ u\)",N,"\(AB\ sin\ \theta\  \bullet \ u\)",Y,"Correct answer is ""\(AB\ sin\ \theta\  \bullet \ u\)"""
11,Physics,"Vectors and Equilibrium","Vectors and Equilibrium","Vector product","If \(\overrightarrow{\text{A\ }}\)and \(\overrightarrow{B}\) are two perpendicular vectors then magnitude of \(\overrightarrow{A}\) × \(\overrightarrow{B}\) is equal to _____________","- AB",N,"½ AB",N,AB,Y,"none of the above",N,"Correct answer is ""AB"""
11,Physics,"Vectors and Equilibrium","Vectors and Equilibrium","Vector product","If two sides of a triangle are represented by A and B its area is given by ______________","\(\frac{1}{2}(B)\)",N,"\(|AxB|\)",N,"\(\frac{1}{2}|AxB|\)",Y,"\(\text{A\ x\ B}\)",N,"Correct answer is ""\(\frac{1}{2}|AxB|\)"""
11,Physics,"Vectors and Equilibrium","Vectors and Equilibrium","Vector product","When \(\overrightarrow{A}.\overrightarrow{B} = 6\) and \(|\overrightarrow{A} \times \overrightarrow{B}| = 6\sqrt{3}\) then the angle between the vectors will be {.}","\(30^{0}\)",N,"\(60^{0}\)",Y,"\(90^{0}\)",N,Zero,N,"Correct answer is ""\(60^{0}\)"""
11,Physics,"Vectors and Equilibrium","Vectors and Equilibrium","Vector product","The area of parallelogram formed by vectors \(\overrightarrow{A} = 2\widehat{i} + \widehat{j} - \widehat{k}\) and \(\overrightarrow{B} = \widehat{i} + 0.5\ \widehat{j} - 0.5\ \widehat{k}\) will be:","\(2\)",N,"\(4.7\)",N,"\(19.7\)",N,Zero,Y,"Correct answer is ""Zero"""
11,Physics,"Vectors and Equilibrium","Vectors and Equilibrium","Vector product","What will be the cross product of the vectors \(2\widehat{i}\  + \ 3\widehat{j}\  + \ \widehat{k}\ \)and\(\ 3\widehat{i}\  + \ 2\widehat{j}\  + \ \widehat{k}\)?","\(\widehat{i}\  + \ 2\widehat{j}\  + \ \widehat{k}\)",N,"\(2\widehat{i}\  + \ 3\widehat{j} + \ \widehat{k}\)",N,"\(\ \widehat{i}\  + \ \widehat{j}\ –\ 5\widehat{k}\)",Y,"\(\ 2\widehat{i}\ –\ \widehat{j}\ –\ 5\widehat{k}\)",N,"Correct answer is ""\(\ \widehat{i}\  + \ \widehat{j}\ –\ 5\widehat{k}\)"""
11,Physics,"Vectors and Equilibrium","Vectors and Equilibrium","Vector product","What will be the cross product of the vectors \(2\widehat{i}\  + \ 3\widehat{j}\  + \ \widehat{k}\ \)and\(\ 6\widehat{i}\  + \ 9\widehat{j}\  + \ 3\widehat{k}\)?","\(\widehat{i}\  + \ 2\widehat{j}\  + \ \widehat{k}\)",N,"\(\widehat{i}\ –\ \widehat{j}\ –\ 5\widehat{k}\)",N,"\(0\)",Y,"\(2\widehat{i}\ –\ \widehat{j}\ –\ 5\widehat{k}\)",N,"Correct answer is ""\(0\)"""
11,Physics,"Vectors and Equilibrium","Vectors and Equilibrium","Vector product","What will be the cross product of the vectors \(2\widehat{i}\  + \ 3\widehat{j}\) and \(- 2\widehat{i} - 3\widehat{j}\)","\(\widehat{i}\  + \ 2\widehat{j}\  + \ \widehat{k}\)",N,"\(\widehat{i}\ –\ \widehat{j}\ –\ 5\widehat{k}\)",N,"\(0\)",Y,"\(2\widehat{i}\ –\ \widehat{j}\ –\ 5\widehat{k}\)",N,"Correct answer is ""\(0\)"""
11,Physics,"Vectors and Equilibrium","Vectors and Equilibrium","Vector product","The vector product of two vectors refers to~a vector that is ____________ to both of them.",parallel,N,perpendicular,Y,antiparallel,N,"none of these",N,"Correct answer is ""perpendicular"""
11,Physics,"Vectors and Equilibrium","Vectors and Equilibrium","Vector product","Cross product is a mathematical operation performed between _______________","two scalar numbers",N,"a scalar and a vector",N,"two vectors",Y,"any two numbers",N,"Correct answer is ""two vectors"""
11,Physics,"Vectors and Equilibrium","Vectors and Equilibrium","Vector product","Cross product is also known as?","scalar product",N,"vector product",Y,"dot product",N,multiplication,N,"Correct answer is ""vector product"""
11,Physics,"Vectors and Equilibrium","Vectors and Equilibrium","Vector product","The resultant vector from the cross product of two vectors is _________","perpendicular to any one of the two vectors involved in cross product",N,"perpendicular to the plane containing both vectors",Y,"parallel to any one of the two vectors involved in cross product",N,"parallel to the plane containing both vectors",N,"Correct answer is ""perpendicular to the plane containing both vectors"""
11,Physics,"Vectors and Equilibrium","Vectors and Equilibrium","Vector product","_________ is a vector product of force and displacement",Momentum,N,Power,N,"Work done",N,Torque,Y,"Correct answer is ""Torque"""
