grade,subject,unit,topic,skill,question,option1,correct1,option2,correct2,option3,correct3,option4,correct4,remarks
11,Physics,"Vectors and Equilibrium","Vectors and Equilibrium","Addition of vectors by rectangular components","The horizontal and vertical component of a vector are 10N and 8N. The direction of the resultant force will be","36\({^\circ}\)",N,"37\({^\circ}\)",N,"38.65\({^\circ}\)",Y,"40\({^\circ}\)",N,"Correct answer is ""38.65\({^\circ}\)"""
11,Physics,"Vectors and Equilibrium","Vectors and Equilibrium","Addition of vectors by rectangular components","Name the trigonometric function that we use for find the direction of a resultant force.","\(\text{cosθ}\)",N,"\(\sin\theta\)",N,"\(\text{tanθ}\)",Y,"\(\cot\theta\)",N,"Correct answer is ""\(\text{tanθ}\)"""
11,Physics,"Vectors and Equilibrium","Vectors and Equilibrium","Addition of vectors by rectangular components","The resultant of two forces 30 N and 40 N acting at an angle of 90\({^\circ}\) with each other is","30 N",N,"40 N",N,"50 N",Y,"70 N",N,"Correct answer is ""50 N"""
11,Physics,"Vectors and Equilibrium","Vectors and Equilibrium","Addition of vectors by rectangular components","The vector, whose vector sum is equal to a given vector, are called _________ of that vector.","resolution vector",N,"component vector",N,"composition vector",Y,"zero vector",N,"Correct answer is ""composition vector"""
11,Physics,"Vectors and Equilibrium","Vectors and Equilibrium","Addition of vectors by rectangular components","The magnitude of resultant is given by","\(F = \sqrt{F_{x}^{2} + F_{y}^{2}}\)",Y,"\(F = \sqrt{F_{x}^{2} + F_{y}^{3}}\)",N,"F=\(\ F = \sqrt{F_{x}^{3} + F_{y}^{2}}\)",N,"\(F = \sqrt{F_{x}^{2} + F_{y}}\)",N,"Correct answer is ""\(F = \sqrt{F_{x}^{2} + F_{y}^{2}}\)"""
11,Physics,"Vectors and Equilibrium","Vectors and Equilibrium","Addition of vectors by rectangular components","A single vector having the same effect as all the original vectors taken together, is called ","Resultant vector",Y,"Equal vector",N,"Position vector",N,"Unit vector",N,"Correct answer is ""Resultant vector"""
11,Physics,"Vectors and Equilibrium","Vectors and Equilibrium","Addition of vectors by rectangular components","If 6N force act at right angle to 8N force, then the magnitude of resultant will be","6 N",N,"8 N",N,"10 N",Y,"14 N",N,"Correct answer is ""10 N"""
11,Physics,"Vectors and Equilibrium","Vectors and Equilibrium","Addition of vectors by rectangular components","Two vectors to be combined have magnitudes 60 N and 35 N. The correct answer for the magnitude of their resultant will be","15 N",N,"20 N",N,"70 N",Y,"100 N",N,"Correct answer is ""70 N"""
11,Physics,"Vectors and Equilibrium","Vectors and Equilibrium","Addition of vectors by rectangular components","Which of the following angle will yields the minimum resultant of vectors                .","\(0^{0}\)",N,"\(30^{0}\)",N,"\(60^{0}\)",N,"\(180^{0}\)",Y,"Correct answer is ""\(180^{0}\)"""
11,Physics,"Vectors and Equilibrium","Vectors and Equilibrium","Addition of vectors by rectangular components","Which of the following angle will yields the maximum resultant of vectors                   .","\(0^{0}\)",Y,"\(30^{0}\)",N,"\(60^{0}\)",N,"\(180^{0}\)",N,"Correct answer is ""\(0^{0}\)"""
11,Physics,"Vectors and Equilibrium","Vectors and Equilibrium","Addition of vectors by rectangular components","When two vectors of equal magnitude of F are acting at 0^0 then their resultant will be ______.","\(2F\)",Y,"\(\frac{F}{2}\)",N,"\(F\)",N,"\(\frac{3}{2F}\)",N,"Correct answer is ""\(2F\)"""
11,Physics,"Vectors and Equilibrium","Vectors and Equilibrium","Addition of vectors by rectangular components","Two forces of 8N and 5N are acting simultaneously at right angle, the resultant force will approximately be ",14N,N,2N,N,9N,Y,12N,N,"Correct answer is ""9N"""
11,Physics,"Vectors and Equilibrium","Vectors and Equilibrium","Addition of vectors by rectangular components","Two forces each of magnitude F act perpendicular to each other. The angle made by the resultant force with the horizontal will be ","30\({^\circ}\)",N,"45\({^\circ}\)",Y,"60\({^\circ}\)",N,"90\({^\circ}\)",N,"Correct answer is ""45\({^\circ}\)"""
11,Physics,"Vectors and Equilibrium","Vectors and Equilibrium","Addition of vectors by rectangular components","Direction of vector is found by using formula:","\(tan\theta = (\frac{F_{x}}{F_{z}})\)",N,"\(tan\theta = (\frac{F_{x}}{F_{y}})\)",N,"\(tan\theta = (\frac{F_{y}}{F_{x}})\)",Y,"\(\text{tanθ}\)",N,"Correct answer is ""\(tan\theta = (\frac{F_{y}}{F_{x}})\)"""
11,Physics,"Vectors and Equilibrium","Vectors and Equilibrium","Addition of vectors by rectangular components","This is a vector quantity.",time,N,temperature,N,tension,Y,"none of these",N,"Correct answer is ""tension"""
