grade,subject,unit,topic,skill,question,option1,correct1,option2,correct2,option3,correct3,option4,correct4,remarks
11,Physics,"Vectors and Equilibrium","Vectors and Equilibrium","Rectangular components of vector","The process of splitting a vector into its component is called ____________ of the vector.",resolution,Y,component,N,composition,N,zero,N,"Correct answer is ""resolution"""
11,Physics,"Vectors and Equilibrium","Vectors and Equilibrium","Rectangular components of vector","A force of 10N is making angle \(10^0\) with the Y-axis, its X-component will be               .",10N,N,8.6N,N,5N,N,1.7N,Y,"Correct answer is ""1.7N"""
11,Physics,"Vectors and Equilibrium","Vectors and Equilibrium","Rectangular components of vector","Two forces whose magnitudes are in a ratio of 3:5 gives a resultant of 35N. If the angle of inclination is 〖60〗^c, then, the magnitude of each force will be            .","15 N,35 N",N,"15 N,25 N",Y,"10 N,15 N",N,"20 N,5 N",N,"Correct answer is ""15 N,25 N"""
11,Physics,"Vectors and Equilibrium","Vectors and Equilibrium","Rectangular components of vector","Two forces of magnitude 20N each are acting at 30° & 60° with the x-axis, the y-axis component of the resultant force is approximately, ","20 N",N,"40 N",N,"27.32 N",Y,"17.32 N",N,"Correct answer is ""27.32 N"""
11,Physics,"Vectors and Equilibrium","Vectors and Equilibrium","Rectangular components of vector","A force of 100 N is acting vertically on a body. Find the horizontal component of a force.","0 N",Y,"45 N",N,"60 N",N,"90 N",N,"Correct answer is ""0 N"""
11,Physics,"Vectors and Equilibrium","Vectors and Equilibrium","Rectangular components of vector","Which of the given trigonometric function is equal to the ratio cosθ/sin θ?",cotθ,Y,"B tanθ",N,cosecθ,N,secθ,N,"Correct answer is ""cotθ"""
11,Physics,"Vectors and Equilibrium","Vectors and Equilibrium","Rectangular components of vector","The horizontal component of a force is given by",Fcosθ,Y,Fsinθ,N,Fθ,N,Ftanθ,N,"Correct answer is ""Fcosθ"""
11,Physics,"Vectors and Equilibrium","Vectors and Equilibrium","Rectangular components of vector","The vertical component of a force is given by",Fcosθ,N,Fsinθ,Y,Fθ,N,Ftanθ,N,"Correct answer is ""Fsinθ"""
11,Physics,"Vectors and Equilibrium","Vectors and Equilibrium","Rectangular components of vector","Which of the following is not a vector quantity?",Time,Y,Momentum,N,Torque,N,Displacement,N,"Correct answer is ""Time"""
11,Physics,"Vectors and Equilibrium","Vectors and Equilibrium","Rectangular components of vector","Which of the following is not a scalar quantity?",Time,N,Distance,N,"Work done",N,Displacement,Y,"Correct answer is ""Displacement"""
11,Physics,"Vectors and Equilibrium","Vectors and Equilibrium","Rectangular components of vector","The x-component of a force of 50N is 30N, then what will be the y-component of the same applied force?",20N,N,30N,N,40N,Y,50N,N,"Correct answer is ""40N"""
11,Physics,"Vectors and Equilibrium","Vectors and Equilibrium","Rectangular components of vector","A vector which coincides initial and terminal point is called __________vector.",zero,Y,free,N,unit,N,equal,N,"Correct answer is ""zero"""
11,Physics,"Vectors and Equilibrium","Vectors and Equilibrium","Rectangular components of vector","A force of 10N is making an angle of 30° with the horizontal. Its vertical component will be",4N,N,5N,Y,"c. 6N",N,7N,N,"Correct answer is ""5N"""
11,Physics,"Vectors and Equilibrium","Vectors and Equilibrium","Rectangular components of vector","The number of perpendicular components of a force are",1,N,2,Y,3,N,4,N,"Correct answer is ""2"""
11,Physics,"Vectors and Equilibrium","Vectors and Equilibrium","Rectangular components of vector","A force of 10N is making an angle of 90° with the vertical. Its horizontal component will be",0N,Y,5N,N,"c. 6N",N,7N,N,"Correct answer is ""0N"""
