grade,subject,unit,topic,skill,question,option1,correct1,option2,correct2,option3,correct3,option4,correct4,remarks
11,Biology,BIOENERGETICS,"Krebs Cycle","Krebs Cycle","The citric acid cycle, also known as the tricarboxylic acid cycle (TCA cycle) or the ","Respiratory Chain",N,"Electron Transport Chain",N,"Krebs Cycle",Y,"None of these",N,"Correct answer is ""Krebs Cycle"""
11,Biology,BIOENERGETICS,"Krebs Cycle","Krebs Cycle","What is the final product of the Krebs cycle? ",Malate,N,Succinate,N,Oxaloacetate,Y,Fumarate,N,"Correct answer is ""Oxaloacetate"""
11,Biology,BIOENERGETICS,"Krebs Cycle","Krebs Cycle","Each Krebs’s cycle forms how many molecules of NADH?",3,Y,2,N,4,N,1,N,"Correct answer is ""3"""
11,Biology,BIOENERGETICS,"Krebs Cycle","Krebs Cycle","The hydrogen and electrons which are released from succinate are taken up by:",FAD,Y,PADH_2,N,NAD,N,NAD,N,"Correct answer is ""FAD"""
11,Biology,BIOENERGETICS,"Krebs Cycle","Krebs Cycle","Which molecule passes the mitochondrial membrane to begin the Krebs cycle? ",Pyruvate,N,Glucose,N,NADH,N,"Acetyl CoA",Y,"Correct answer is ""Acetyl CoA"""
11,Biology,BIOENERGETICS,"Krebs Cycle","Krebs Cycle","A single molecule of glucose generates _________ molecules of acetyl CoA, which enters the Krebs cycle.",4,N,3,N,2,Y,1,N,"Correct answer is ""2"""
11,Biology,BIOENERGETICS,"Krebs Cycle","Krebs Cycle","___________ accepts hydrogen from malate",FAD,N,NAD,Y,NADP,N,FMN,N,"Correct answer is ""NAD"""
11,Biology,BIOENERGETICS,"Krebs Cycle","Krebs Cycle","Which of the following is not formed during the Krebs cycle?",Lactate,Y,Isocitrate,N,Succinate,N,"Both (a) and (b)",N,"Correct answer is ""Lactate"""
11,Biology,BIOENERGETICS,"Krebs Cycle","Krebs Cycle","FAD is reduced in which of the reaction of Kreb’s cycle?","Isocitrate to oxaloacetate",N,"Succinyl CoA to Succinate",N,"Fumarate to malate",N,"Succinate to fumarate",Y,"Correct answer is ""Succinate to fumarate"""
11,Biology,BIOENERGETICS,"Krebs Cycle","Krebs Cycle","What is the Product formed by malic acid dehydrogenase is?","Fumaric acid",N,"Oxaloacetic acid",Y,"Succinic acid",N,"Citric acid",N,"Correct answer is ""Oxaloacetic acid"""
11,Biology,BIOENERGETICS,"Krebs Cycle","Krebs Cycle","What is the other name of Krebs Cycle","EMP pathway",N,"Citric acid Cycle",Y,"Glyoxylate Cycle",N,"Calvin Cycle",N,"Correct answer is ""Citric acid Cycle"""
11,Biology,BIOENERGETICS,"Krebs Cycle","Krebs Cycle","<img src=""https://learningpitch.com/storage/images/63a94e30ed067.png""> What does W represent in the given diagram? ",Citrate,Y,Isocitrate,N,"Succinyl CoA",N,Fumarate,N,"Correct answer is ""Citrate"""
11,Biology,BIOENERGETICS,"Krebs Cycle","Krebs Cycle","<img src=""https://learningpitch.com/storage/images/63a94e30ed067.png""> What does Y represent in the given diagram? ",Citrate,N,Isocitrate,Y,"Succinyl CoA",N,Fumarate,N,"Correct answer is ""Isocitrate"""
11,Biology,BIOENERGETICS,"Krebs Cycle","Krebs Cycle","<img src=""https://learningpitch.com/storage/images/63a94e30ed067.png""> What does P represent in the given diagram? ",Citrate,N,Isocitrate,N,"Succinyl CoA",Y,Fumarate,N,"Correct answer is ""Succinyl CoA"""
11,Biology,BIOENERGETICS,"Krebs Cycle","Krebs Cycle","<img src=""https://learningpitch.com/storage/images/63a94e30ed067.png""> What does Q represent in the given diagram? ",Citrate,N,Oxaloacetate,N,"Succinyl CoA",N,Fumarate,Y,"Correct answer is ""Fumarate"""
11,Biology,BIOENERGETICS,"Krebs Cycle","Krebs Cycle","<img src=""https://learningpitch.com/storage/images/63a94e30ed067.png""> What does R represent in the given diagram? ",Citrate,N,Oxaloacetate,Y,"Succinyl CoA",N,Fumarate,N,"Correct answer is ""Oxaloacetate"""
11,Biology,BIOENERGETICS,"Krebs Cycle","Krebs Cycle","<img src=""https://learningpitch.com/storage/images/63a94e30ed067.png""> This is the diagrammatic representation of: ",Glycolysis,N,"Citric Acid (Krebs) Cycle",Y,"Electron Transport Chain",N,Chemiosmosis,N,"Correct answer is ""Citric Acid (Krebs) Cycle"""
