grade,subject,unit,topic,skill,question,option1,correct1,option2,correct2,option3,correct3,option4,correct4,remarks
11,Biology,BIOENERGETICS,"Light Reaction","Light Reaction","The reaction center in the light-harvesting complex is formed by _____","Chlorophyll b",N,Grana,N,"Chlorophyll e",N,"A single chlorophyll a molecule",Y,"Correct answer is ""A single chlorophyll a molecule"""
11,Biology,BIOENERGETICS,"Light Reaction","Light Reaction","How many light-harvesting systems are there in light reaction?",Two,Y,One,N,Three,N,Four,N,"Correct answer is ""Two"""
11,Biology,BIOENERGETICS,"Light Reaction","Light Reaction","PS I is the photosystem present only in _______ photosynthesis",Amoeba,N,Bacterial,Y,Fungal,N,Plant,N,"Correct answer is ""Bacterial"""
11,Biology,BIOENERGETICS,"Light Reaction","Light Reaction","______ discovered the two-pigment system theory of light reaction?",Emerson,Y,Hill,N,Arnon,N,Mathew,N,"Correct answer is ""Emerson"""
11,Biology,BIOENERGETICS,"Light Reaction","Light Reaction","Non-Cyclic Photophosphorylation involves: ","PS I",N,"PS II",N,"Both Photosystem I and II",Y,"PS I and LHC",N,"Correct answer is ""Both Photosystem I and II"""
11,Biology,BIOENERGETICS,"Light Reaction","Light Reaction","Only Photosystem I is involved in:","Non-Cyclic Photophosphorylation",N,"Cyclic Photophosphorylation",Y,"Both A and B",N,"None of these",N,"Correct answer is ""Cyclic Photophosphorylation"""
11,Biology,BIOENERGETICS,"Light Reaction","Light Reaction","The primary electron acceptor of pigment system ll or Ps ll is: ",Plastroquinone,N,Plastocyanin,N,Ferredoxin,N,Pheophytin,Y,"Correct answer is ""Pheophytin"""
11,Biology,BIOENERGETICS,"Light Reaction","Light Reaction","Phenomenon of splitting of water molecules in presence of sunlight is called:",Photolysis,Y,Hydrolysis,N,Pyrolysis,N,Electrolysis,N,"Correct answer is ""Photolysis"""
11,Biology,BIOENERGETICS,"Light Reaction","Light Reaction","In cyclic photophosphorylation, electrons follow a different, circular path and _______is produced",ADP,N,NADPH,N,"Only ATP",Y,"Both B and C",N,"Correct answer is ""Only ATP"""
11,Biology,BIOENERGETICS,"Light Reaction","Light Reaction","The electron transfers from the primary electron acceptor to ",Phaeophytin,N,Plastoquinone,Y,Cyt-b_6,N,Cyt-f,N,"Correct answer is ""Plastoquinone"""
11,Biology,BIOENERGETICS,"Light Reaction","Light Reaction","Water is not needed in the ____________ process","Non-Cyclic Photophosphorylation",N,"Cyclic Photophosphorylation",Y,"Both A and B",N,"None of these",N,"Correct answer is ""Cyclic Photophosphorylation"""
11,Biology,BIOENERGETICS,"Light Reaction","Light Reaction","The light reactions of photosynthesis start from the reaction centre of _______________which consist of a chlorophyll-a dimer","PS II (P_680)",Y,"PS I (P_670)",N,"PS II (P_80)",N,"PS II (P_0)",N,"Correct answer is ""PS II (P_680)"""
11,Biology,BIOENERGETICS,"Light Reaction","Light Reaction","In the___________, chlorophyll and other molecules in the membrane of the thylakoids captures light energy and convert it into the chemical energy carrier molecules","Light Dependent Reactions",Y,"Light Independent Reactions",N,"Dark Reactions",N,Photosynthesis,N,"Correct answer is ""Light Dependent Reactions"""
11,Biology,BIOENERGETICS,"Light Reaction","Light Reaction","The primary electron acceptor in photosystem ll is: ",Plastoquinone,N,Plastocyanin,N,Phaeophytin,Y,Ferridoxin,N,"Correct answer is ""Phaeophytin"""
11,Biology,BIOENERGETICS,"Light Reaction","Light Reaction","______________take place on the thylakoid membranes of chloroplast  ","Light reaction",Y,"Dark reaction",N,Respiration,N,"None of these",N,"Correct answer is ""Light reaction"""
