grade,subject,unit,topic,skill,question,option1,correct1,option2,correct2,option3,correct3,option4,correct4,remarks
12,Biology,REPRODUCTION,"Treatment of Infertility ","Treatment of Infertility ","Available treatments for infertility is:",Surgical,N,"Hormone treatment",N,"In vitro fertilization",N,"All of these",Y,"Correct answer is ""All of these"""
12,Biology,REPRODUCTION,"Treatment of Infertility ","Treatment of Infertility ","IVF stands for:","Interesting Verification Factor",N,"In Vitro Fertilization",Y,"Interstellar Virtual Fun",N,"Intersection Viable Functions",N,"Correct answer is ""In Vitro Fertilization"""
12,Biology,REPRODUCTION,"Treatment of Infertility ","Treatment of Infertility ","In vitro (glassware) fertilization (IVF), means ","Fertilization inside the mother’s body",N,"Fertilization within uterus",N,"Fertilization outside of the female body",Y,"Fertilization within fallopian tube",N,"Correct answer is ""Fertilization outside of the female body"""
12,Biology,REPRODUCTION,"Treatment of Infertility ","Treatment of Infertility ","IVF is the most effective types of ","Assisted digestive technology",N,"Assisted reproductive technology",Y,"Assisted neurology",N,"Assisted Cardiology",N,"Correct answer is ""Assisted reproductive technology"""
12,Biology,REPRODUCTION,"Treatment of Infertility ","Treatment of Infertility ","Which of the following describes the process of fertilization where an egg is combined with sperm in vitro (""in glass"")","In vitro fertilisation",N,IVF,N,IIV,N,"Both A and B",Y,"Correct answer is ""Both A and B"""
12,Biology,REPRODUCTION,"Treatment of Infertility ","Treatment of Infertility ","How does in vitro fertilization differ from natural fertilization?","In IVF, the egg is already fertile",N,"In IVF, sperm and egg unite outside the body",Y,"In IVF, the ovaries release multiple eggs",N,"In IVF, Sperm joins with egg",N,"Correct answer is ""In IVF, sperm and egg unite outside the body"""
12,Biology,REPRODUCTION,"Treatment of Infertility ","Treatment of Infertility ","Children born through __________ are commonly called test tube babies","In vitro fertilization",N,IVF,N,IIV,N,"Both A and B",Y,"Correct answer is ""Both A and B"""
12,Biology,REPRODUCTION,"Treatment of Infertility ","Treatment of Infertility ","The technique involves fertilizing one or more eggs outside the body and then transferring the fertilized eggs, known as 'pre-embryos', back into the uterus i.e.. embryo transfer.","In vitro fertilization",N,IVF,N,IIV,N,"Both A and B",Y,"Correct answer is ""Both A and B"""
12,Biology,REPRODUCTION,"Treatment of Infertility ","Treatment of Infertility ","IVF is used to treat: ",infertility,Y,CVD,N,GIT,N,ACTH,N,"Correct answer is ""infertility"""
12,Biology,REPRODUCTION,"Treatment of Infertility ","Treatment of Infertility ","Which of the following describes the process of fertilization where an egg is combined with sperm in vitro (""in glass"")","In vitro fertilisation",N,IVF,N,IIV,N,"Both A and B",Y,"Correct answer is ""Both A and B"""
12,Biology,REPRODUCTION,"Treatment of Infertility ","Treatment of Infertility ","________________is defined as not being able to get pregnant (conceive) after one year (or longer) of unprotected sex",Fertility,N,Infertility,Y,Potent,N,"None of these",N,"Correct answer is ""Infertility"""
12,Biology,REPRODUCTION,"Treatment of Infertility ","Treatment of Infertility ","The common causes of male infertility include: ",Azoospermia,N,Oligospermia,N,"Sperm deformities",N,"All of these",Y,"Correct answer is ""All of these"""
12,Biology,REPRODUCTION,"Treatment of Infertility ","Treatment of Infertility ","_________is the state of having no sperms",Azoospermia,Y,Oligospermia,N,"Sperm deformities",N,"Autoimmune disorder",N,"Correct answer is ""Azoospermia"""
12,Biology,REPRODUCTION,"Treatment of Infertility ","Treatment of Infertility ","The sperm count below 20 million/ml is called ",Azoospermia,N,Oligospermia,Y,"Sperm deformities",N,"Autoimmune disorder",N,"Correct answer is ""Oligospermia"""
12,Biology,REPRODUCTION,"Treatment of Infertility ","Treatment of Infertility ","The changes in shape of sperms are called ",Azoospermia,N,Oligospermia,N,"Sperm deformities",Y,"Autoimmune disorder",N,"Correct answer is ""Sperm deformities"""
